PLAYER_NAME,LOC_X,LOC_Y,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_DISTANCE,TEAM_NAME,SEASON
LeBron James,105,167,0,2PT Field Goal,19,Miami Heat,2012-13 Season
LeBron James,-108,167,0,2PT Field Goal,19,Miami Heat,2012-13 Season
LeBron James,-2,12,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-93,11,0,2PT Field Goal,9,Miami Heat,2012-13 Season
LeBron James,16,131,1,2PT Field Goal,13,Miami Heat,2012-13 Season
LeBron James,-205,140,0,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,-78,241,1,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,166,28,0,2PT Field Goal,16,Miami Heat,2012-13 Season
LeBron James,7,0,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-65,255,0,3PT Field Goal,26,Miami Heat,2012-13 Season
LeBron James,-8,11,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,4,7,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-10,14,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-13,-2,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-54,33,0,2PT Field Goal,6,Miami Heat,2012-13 Season
LeBron James,209,148,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,-16,1,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,0,8,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,125,143,1,2PT Field Goal,18,Miami Heat,2012-13 Season
LeBron James,58,145,1,2PT Field Goal,15,Miami Heat,2012-13 Season
LeBron James,-45,94,0,2PT Field Goal,10,Miami Heat,2012-13 Season
LeBron James,103,187,0,2PT Field Goal,21,Miami Heat,2012-13 Season
LeBron James,173,178,1,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,-163,179,1,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,-199,138,0,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,7,15,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-183,153,0,3PT Field Goal,23,Miami Heat,2012-13 Season
LeBron James,-18,1,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-105,142,0,2PT Field Goal,17,Miami Heat,2012-13 Season
LeBron James,-8,11,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-5,151,0,2PT Field Goal,15,Miami Heat,2012-13 Season
LeBron James,15,11,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,13,-3,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-112,22,1,2PT Field Goal,11,Miami Heat,2012-13 Season
LeBron James,1,1,0,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-54,39,1,2PT Field Goal,6,Miami Heat,2012-13 Season
LeBron James,-2,-8,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,228,45,0,3PT Field Goal,23,Miami Heat,2012-13 Season
LeBron James,-4,-6,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,124,220,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,159,181,1,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,2,0,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,84,12,0,2PT Field Goal,8,Miami Heat,2012-13 Season
LeBron James,94,246,0,3PT Field Goal,26,Miami Heat,2012-13 Season
LeBron James,2,14,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,13,9,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,127,154,1,2PT Field Goal,19,Miami Heat,2012-13 Season
LeBron James,-57,82,0,2PT Field Goal,9,Miami Heat,2012-13 Season
LeBron James,-8,11,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,26,257,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,0,3,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,1,6,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,0,255,1,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,-146,211,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,-152,26,0,2PT Field Goal,15,Miami Heat,2012-13 Season
LeBron James,-138,211,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,-24,4,1,2PT Field Goal,2,Miami Heat,2012-13 Season
LeBron James,97,233,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,-213,127,0,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,-8,12,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,9,250,1,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,-4,1,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,1,4,0,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,1,8,0,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-1,14,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-30,17,1,2PT Field Goal,3,Miami Heat,2012-13 Season
LeBron James,1,12,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,12,0,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,146,131,0,2PT Field Goal,19,Miami Heat,2012-13 Season
LeBron James,-218,116,0,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,4,28,0,2PT Field Goal,2,Miami Heat,2012-13 Season
LeBron James,0,14,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,39,15,0,2PT Field Goal,4,Miami Heat,2012-13 Season
LeBron James,192,168,1,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,6,9,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-11,6,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,0,7,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-112,137,0,2PT Field Goal,17,Miami Heat,2012-13 Season
LeBron James,-114,4,1,2PT Field Goal,11,Miami Heat,2012-13 Season
LeBron James,-153,1,0,2PT Field Goal,15,Miami Heat,2012-13 Season
LeBron James,-123,107,0,2PT Field Goal,16,Miami Heat,2012-13 Season
LeBron James,127,78,1,2PT Field Goal,14,Miami Heat,2012-13 Season
LeBron James,-127,9,0,2PT Field Goal,12,Miami Heat,2012-13 Season
LeBron James,10,14,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,39,22,1,2PT Field Goal,4,Miami Heat,2012-13 Season
LeBron James,-141,137,1,2PT Field Goal,19,Miami Heat,2012-13 Season
LeBron James,45,39,0,2PT Field Goal,5,Miami Heat,2012-13 Season
LeBron James,-127,66,0,2PT Field Goal,14,Miami Heat,2012-13 Season
LeBron James,0,11,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-128,209,0,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,6,0,0,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,42,50,0,2PT Field Goal,6,Miami Heat,2012-13 Season
LeBron James,9,6,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,10,11,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-157,197,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,99,47,0,2PT Field Goal,10,Miami Heat,2012-13 Season
LeBron James,7,6,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,2,6,0,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-29,22,0,2PT Field Goal,3,Miami Heat,2012-13 Season
LeBron James,181,34,0,2PT Field Goal,18,Miami Heat,2012-13 Season
LeBron James,0,1,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,9,3,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-10,-6,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-177,194,1,3PT Field Goal,26,Miami Heat,2012-13 Season
LeBron James,2,3,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-2,1,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,1,4,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-169,189,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,-188,173,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,-10,14,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,1,19,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,9,255,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,198,80,0,2PT Field Goal,21,Miami Heat,2012-13 Season
LeBron James,209,-13,0,2PT Field Goal,20,Miami Heat,2012-13 Season
LeBron James,165,129,0,2PT Field Goal,20,Miami Heat,2012-13 Season
LeBron James,13,0,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,6,7,0,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,1,-2,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,171,83,0,2PT Field Goal,19,Miami Heat,2012-13 Season
LeBron James,4,12,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,0,1,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-90,22,1,2PT Field Goal,9,Miami Heat,2012-13 Season
LeBron James,-116,31,1,2PT Field Goal,12,Miami Heat,2012-13 Season
LeBron James,1,3,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,111,132,0,2PT Field Goal,17,Miami Heat,2012-13 Season
LeBron James,0,-2,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,140,50,1,2PT Field Goal,14,Miami Heat,2012-13 Season
LeBron James,165,179,0,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,127,-6,1,2PT Field Goal,12,Miami Heat,2012-13 Season
LeBron James,157,-2,0,2PT Field Goal,15,Miami Heat,2012-13 Season
LeBron James,-4,173,0,2PT Field Goal,17,Miami Heat,2012-13 Season
LeBron James,0,3,0,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-4,143,0,2PT Field Goal,14,Miami Heat,2012-13 Season
LeBron James,102,238,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,4,1,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,4,0,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-2,-3,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,32,173,0,2PT Field Goal,17,Miami Heat,2012-13 Season
LeBron James,-112,-14,0,2PT Field Goal,11,Miami Heat,2012-13 Season
LeBron James,-87,-6,0,2PT Field Goal,8,Miami Heat,2012-13 Season
LeBron James,-177,119,1,2PT Field Goal,21,Miami Heat,2012-13 Season
LeBron James,233,-6,1,3PT Field Goal,23,Miami Heat,2012-13 Season
LeBron James,45,183,1,2PT Field Goal,18,Miami Heat,2012-13 Season
LeBron James,-13,1,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,20,6,1,2PT Field Goal,2,Miami Heat,2012-13 Season
LeBron James,225,101,0,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,237,12,0,3PT Field Goal,23,Miami Heat,2012-13 Season
LeBron James,-19,34,0,2PT Field Goal,3,Miami Heat,2012-13 Season
LeBron James,45,246,1,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,119,220,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,-37,211,1,2PT Field Goal,21,Miami Heat,2012-13 Season
LeBron James,230,11,0,3PT Field Goal,23,Miami Heat,2012-13 Season
LeBron James,-160,50,1,2PT Field Goal,16,Miami Heat,2012-13 Season
LeBron James,-120,42,0,2PT Field Goal,12,Miami Heat,2012-13 Season
LeBron James,-4,4,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-8,6,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,0,3,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-38,214,0,2PT Field Goal,21,Miami Heat,2012-13 Season
LeBron James,-10,9,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-56,249,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,0,4,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,1,1,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-2,12,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-2,-2,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,138,157,0,2PT Field Goal,20,Miami Heat,2012-13 Season
LeBron James,53,247,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,1,9,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-149,19,0,2PT Field Goal,15,Miami Heat,2012-13 Season
LeBron James,88,168,1,2PT Field Goal,18,Miami Heat,2012-13 Season
LeBron James,-188,160,0,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,1,1,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-146,34,0,2PT Field Goal,14,Miami Heat,2012-13 Season
LeBron James,20,250,1,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,2,-5,0,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-8,0,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,1,0,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,6,3,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,13,12,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-2,19,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,2,12,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,2,1,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-171,118,1,2PT Field Goal,20,Miami Heat,2012-13 Season
LeBron James,9,11,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-160,17,0,2PT Field Goal,16,Miami Heat,2012-13 Season
LeBron James,-2,12,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-234,11,0,3PT Field Goal,23,Miami Heat,2012-13 Season
LeBron James,-7,14,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,12,266,0,3PT Field Goal,26,Miami Heat,2012-13 Season
LeBron James,-2,11,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,0,7,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-7,3,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-8,34,0,2PT Field Goal,3,Miami Heat,2012-13 Season
LeBron James,-210,137,1,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,0,6,0,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-7,-13,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-180,181,1,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,108,230,1,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,-191,168,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,-34,69,0,2PT Field Goal,7,Miami Heat,2012-13 Season
LeBron James,4,-3,0,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-174,58,0,2PT Field Goal,18,Miami Heat,2012-13 Season
LeBron James,-6,9,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,1,-2,0,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,133,208,0,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,-13,3,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-2,34,0,2PT Field Goal,3,Miami Heat,2012-13 Season
LeBron James,-180,30,1,2PT Field Goal,18,Miami Heat,2012-13 Season
LeBron James,12,-2,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-108,53,1,2PT Field Goal,12,Miami Heat,2012-13 Season
LeBron James,15,7,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,12,7,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,170,91,1,2PT Field Goal,19,Miami Heat,2012-13 Season
LeBron James,78,246,1,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,-4,222,0,2PT Field Goal,22,Miami Heat,2012-13 Season
LeBron James,-5,19,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-2,14,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-16,11,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,168,116,1,2PT Field Goal,20,Miami Heat,2012-13 Season
LeBron James,155,113,1,2PT Field Goal,19,Miami Heat,2012-13 Season
LeBron James,-5,4,0,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-5,0,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-133,30,1,2PT Field Goal,13,Miami Heat,2012-13 Season
LeBron James,7,4,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,4,9,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,0,-2,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,15,3,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,2,3,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-117,236,0,3PT Field Goal,26,Miami Heat,2012-13 Season
LeBron James,-123,96,1,2PT Field Goal,15,Miami Heat,2012-13 Season
LeBron James,80,134,1,2PT Field Goal,15,Miami Heat,2012-13 Season
LeBron James,-103,127,1,2PT Field Goal,16,Miami Heat,2012-13 Season
LeBron James,-157,93,0,2PT Field Goal,18,Miami Heat,2012-13 Season
LeBron James,4,6,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,17,12,1,2PT Field Goal,2,Miami Heat,2012-13 Season
LeBron James,-2,19,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-26,20,1,2PT Field Goal,3,Miami Heat,2012-13 Season
LeBron James,-23,22,0,2PT Field Goal,3,Miami Heat,2012-13 Season
LeBron James,100,108,0,2PT Field Goal,14,Miami Heat,2012-13 Season
LeBron James,-128,167,0,2PT Field Goal,21,Miami Heat,2012-13 Season
LeBron James,136,107,0,2PT Field Goal,17,Miami Heat,2012-13 Season
LeBron James,-82,58,1,2PT Field Goal,10,Miami Heat,2012-13 Season
LeBron James,2,74,0,2PT Field Goal,7,Miami Heat,2012-13 Season
LeBron James,15,9,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,12,17,0,2PT Field Goal,2,Miami Heat,2012-13 Season
LeBron James,7,20,1,2PT Field Goal,2,Miami Heat,2012-13 Season
LeBron James,-5,14,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,0,9,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,10,22,1,2PT Field Goal,2,Miami Heat,2012-13 Season
LeBron James,-201,28,1,2PT Field Goal,20,Miami Heat,2012-13 Season
LeBron James,-182,165,1,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,-163,190,1,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,-187,176,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,45,11,1,2PT Field Goal,4,Miami Heat,2012-13 Season
LeBron James,4,11,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,21,3,1,2PT Field Goal,2,Miami Heat,2012-13 Season
LeBron James,24,14,1,2PT Field Goal,2,Miami Heat,2012-13 Season
LeBron James,17,9,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,6,11,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-177,170,0,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,-183,20,0,2PT Field Goal,18,Miami Heat,2012-13 Season
LeBron James,0,14,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-108,6,0,2PT Field Goal,10,Miami Heat,2012-13 Season
LeBron James,15,-2,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,165,187,0,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,2,11,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-19,0,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-131,175,0,2PT Field Goal,21,Miami Heat,2012-13 Season
LeBron James,4,14,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,9,186,1,2PT Field Goal,18,Miami Heat,2012-13 Season
LeBron James,73,247,1,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,-149,214,1,3PT Field Goal,26,Miami Heat,2012-13 Season
LeBron James,-174,176,1,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,-199,162,1,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,118,189,1,2PT Field Goal,22,Miami Heat,2012-13 Season
LeBron James,2,269,1,3PT Field Goal,26,Miami Heat,2012-13 Season
LeBron James,114,67,1,2PT Field Goal,13,Miami Heat,2012-13 Season
LeBron James,138,209,1,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,-19,252,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,-183,45,0,2PT Field Goal,18,Miami Heat,2012-13 Season
LeBron James,127,102,0,2PT Field Goal,16,Miami Heat,2012-13 Season
LeBron James,4,17,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-175,189,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,212,138,0,3PT Field Goal,25,Miami Heat,2012-13 Season
LeBron James,124,9,0,2PT Field Goal,12,Miami Heat,2012-13 Season
LeBron James,-10,12,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,94,230,1,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,-78,142,1,2PT Field Goal,16,Miami Heat,2012-13 Season
LeBron James,2,17,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,17,274,1,3PT Field Goal,27,Miami Heat,2012-13 Season
LeBron James,-16,11,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-30,11,1,2PT Field Goal,3,Miami Heat,2012-13 Season
LeBron James,-67,47,1,2PT Field Goal,8,Miami Heat,2012-13 Season
LeBron James,-117,11,0,2PT Field Goal,11,Miami Heat,2012-13 Season
LeBron James,159,137,1,2PT Field Goal,20,Miami Heat,2012-13 Season
LeBron James,190,-8,1,2PT Field Goal,19,Miami Heat,2012-13 Season
LeBron James,-120,14,1,2PT Field Goal,12,Miami Heat,2012-13 Season
LeBron James,-175,175,0,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,-106,189,1,2PT Field Goal,21,Miami Heat,2012-13 Season
LeBron James,147,145,0,2PT Field Goal,20,Miami Heat,2012-13 Season
LeBron James,1,14,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-4,1,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,10,6,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,15,3,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-34,34,0,2PT Field Goal,4,Miami Heat,2012-13 Season
LeBron James,0,-2,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,201,72,1,2PT Field Goal,21,Miami Heat,2012-13 Season
LeBron James,4,7,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,12,7,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,95,126,0,2PT Field Goal,15,Miami Heat,2012-13 Season
LeBron James,-81,0,1,2PT Field Goal,8,Miami Heat,2012-13 Season
LeBron James,-112,168,1,2PT Field Goal,20,Miami Heat,2012-13 Season
LeBron James,-174,39,1,2PT Field Goal,17,Miami Heat,2012-13 Season
LeBron James,-188,159,0,3PT Field Goal,24,Miami Heat,2012-13 Season
LeBron James,-43,33,1,2PT Field Goal,5,Miami Heat,2012-13 Season
LeBron James,-155,134,1,2PT Field Goal,20,Miami Heat,2012-13 Season
LeBron James,-122,74,0,2PT Field Goal,14,Miami Heat,2012-13 Season
LeBron James,-8,11,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,7,0,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-2,12,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-34,26,0,2PT Field Goal,4,Miami Heat,2012-13 Season
LeBron James,-10,11,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,1,1,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,-57,198,0,2PT Field Goal,20,Miami Heat,2012-13 Season
LeBron James,1,3,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,4,1,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,1,1,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,0,1,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,9,12,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,42,198,1,2PT Field Goal,20,Miami Heat,2012-13 Season
LeBron James,7,4,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,228,36,1,3PT Field Goal,23,Miami Heat,2012-13 Season
LeBron James,2,7,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,2,0,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,12,4,1,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,4,3,1,2PT Field Goal,0,Miami Heat,2012-13 Season
LeBron James,110,121,1,2PT Field Goal,16,Miami Heat,2012-13 Season
LeBron James,182,14,0,2PT Field Goal,18,Miami Heat,2012-13 Season
LeBron James,10,1,0,2PT Field Goal,1,Miami Heat,2012-13 Season
LeBron James,-89,60,0,2PT Field Goal,10,Miami Heat,2012-13 Season
LeBron James,37,34,0,2PT Field Goal,5,Miami Heat,2012-13 Season
LeBron James,92,88,0,2PT Field Goal,12,Miami Heat,2012-13 Season
